Id;Date;Country;Description First;Quantity First;Price First;Total Price First;Description Second;Quantity Second;Price Second;Total Price Second
14466;2010-12-02 13:36:00;United Kingdom;PINK FAIRY CAKE CHILDRENS APRON;50;1.65;82.5;REGENCY CAKESTAND 3 TIER;6.0;12.75;76.5
17235;2010-12-02 13:38:00;United Kingdom;ASSORTED COLOUR MINI CASES;8;7.95;63.6;RED RETROSPOT MINI CASES;8.0;7.95;63.6
16510;2010-12-02 13:39:00;United Kingdom;COSY HOUR GIANT TUBE MATCHES;12;2.55;30.599999999999998;ANTIQUE SILVER TEA GLASS ETCHED;24.0;1.25;30.0
17802;2010-12-02 13:44:00;United Kingdom;HAND WARMER OWL DESIGN;8;2.1;16.8;HAND WARMER SCOTTY DOG DESIGN;6.0;2.1;12.600000000000001
15107;2010-12-02 13:45:00;United Kingdom;IVORY DINER WALL CLOCK;6;8.5;51.0;VINTAGE CREAM 3 BASKET CAKE STAND;2.0;9.95;19.9
17976;2010-12-02 13:49:00;United Kingdom;DIAMANTE BOW BROOCH GREEN COLOUR;5;6.35;31.75;DIAMANTE BOW BROOCH RED COLOUR;5.0;6.35;31.75
17850;2010-12-02 14:04:00;United Kingdom;IVORY EMBROIDERED QUILT ;2;35.75;71.5;WHITE METAL LANTERN;12.0;3.39;40.68
17850;2010-12-02 14:05:00;United Kingdom;HAND WARMER RED POLKA DOT;6;1.85;11.100000000000001;HAND WARMER UNION JACK;6.0;1.85;11.100000000000001
17850;2010-12-02 14:06:00;United Kingdom;IVORY EMBROIDERED QUILT ;2;35.75;71.5;SET 7 BABUSHKA NESTING BOXES;4.0;7.65;30.6
17850;2010-12-02 14:07:00;United Kingdom;HAND WARMER RED POLKA DOT;6;1.85;11.100000000000001;HAND WARMER UNION JACK;6.0;1.85;11.100000000000001
14449;2010-12-02 14:09:00;United Kingdom;HEART OF WICKER LARGE;4;2.95;11.8;HAND WARMER BABUSHKA DESIGN;5.0;2.1;10.5
15838;2010-12-02 14:23:00;United Kingdom;ROTATING SILVER ANGELS T-LIGHT HLDR;-9360;0.03;-280.8;;;;
13767;2010-12-02 14:25:00;United Kingdom;SMALL GLASS HEART TRINKET POT;-1;2.1;-2.1;;;;
16781;2010-12-02 14:26:00;United Kingdom;DOORMAT 3 SMILEY CATS;4;7.95;31.8;CLASSICAL ROSE CANDLESTAND;24.0;1.25;30.0
17547;2010-12-02 14:29:00;United Kingdom;PINK OWL SOFT TOY;-1;2.95;-2.95;FELTCRAFT DOLL MOLLY;-3.0;2.95;-8.850000000000001
13491;2010-12-02 14:30:00;United Kingdom;RED RETROSPOT TRADITIONAL TEAPOT ;2;7.95;15.9;PINK FAIRY CAKE CHILDRENS APRON;8.0;1.95;15.6
16186;2010-12-02 14:40:00;United Kingdom;FAWN BLUE HOT WATER BOTTLE;12;2.95;35.400000000000006;HAND WARMER OWL DESIGN;12.0;2.1;25.200000000000003
17685;2010-12-02 14:42:00;United Kingdom;BLACK ENCHANTED FOREST PLACEMAT;120;1.45;174.0;CHILLI LIGHTS;24.0;4.25;102.0
17581;2010-12-02 14:47:00;United Kingdom;PAPER CHAIN KIT 50'S CHRISTMAS ;18;2.95;53.1;PAPER CHAIN KIT VINTAGE CHRISTMAS;18.0;2.95;53.1
17581;2010-12-02 14:49:00;United Kingdom;JAM MAKING SET WITH JARS;6;4.25;25.5;CLOTHES PEGS RETROSPOT PACK 24 ;12.0;1.49;17.88
15732;2010-12-02 15:00:00;United Kingdom;JUMBO BAG RED RETROSPOT;20;1.95;39.0;JUMBO BAG STRAWBERRY;20.0;1.95;39.0
13138;2010-12-02 15:03:00;United Kingdom;FELTCRAFT BUTTERFLY HEARTS;12;1.45;17.4;VICTORIAN SEWING BOX MEDIUM;2.0;7.95;15.9
15823;2010-12-02 15:08:00;United Kingdom;Bank Charges;1;15.0;15.0;;;;
17460;2010-12-02 15:14:00;United Kingdom;HAND WARMER OWL DESIGN;24;2.1;50.400000000000006;;;;
17567;2010-12-02 15:18:00;United Kingdom;HEART OF WICKER SMALL;24;1.65;39.599999999999994;IVORY KITCHEN SCALES;4.0;8.5;34.0
15061;2010-12-02 15:19:00;United Kingdom;SET 7 BABUSHKA NESTING BOXES;96;7.65;734.4000000000001;DOORMAT HEARTS;70.0;6.75;472.5
15061;2010-12-02 15:20:00;United Kingdom;SET 7 BABUSHKA NESTING BOXES;72;7.65;550.8000000000001;ROTATING SILVER ANGELS T-LIGHT HLDR;240.0;1.88;451.2
15061;2010-12-02 15:22:00;United Kingdom;REGENCY CAKESTAND 3 TIER;144;10.95;1576.8;ASSORTED COLOUR BIRD ORNAMENT;320.0;1.45;464.0
15061;2010-12-02 15:23:00;United Kingdom;BAKING SET SPACEBOY DESIGN;48;4.25;204.0;VICTORIAN SEWING KIT;96.0;1.25;120.0
17850;2010-12-02 15:24:00;United Kingdom;GLASS STAR FROSTED T-LIGHT HOLDER;6;4.25;25.5;CREAM CUPID HEARTS COAT HANGER;8.0;2.75;22.0
17850;2010-12-02 15:25:00;United Kingdom;HAND WARMER UNION JACK;6;1.85;11.100000000000001;HAND WARMER RED POLKA DOT;6.0;1.85;11.100000000000001
15061;2010-12-02 15:25:00;United Kingdom;CLOTHES PEGS RETROSPOT PACK 24 ;60;1.25;75.0;;;;
17850;2010-12-02 15:26:00;United Kingdom;IVORY EMBROIDERED QUILT ;3;35.75;107.25;GLASS STAR FROSTED T-LIGHT HOLDER;12.0;4.25;51.0
17850;2010-12-02 15:27:00;United Kingdom;HAND WARMER RED POLKA DOT;12;1.85;22.200000000000003;HAND WARMER UNION JACK;12.0;1.85;22.200000000000003
15061;2010-12-02 15:28:00;United Kingdom;CLOTHES PEGS RETROSPOT PACK 24 ;24;1.25;30.0;;;;
16203;2010-12-02 15:39:00;United Kingdom;JAM MAKING SET WITH JARS;6;4.25;25.5;ALARM CLOCK BAKELIKE RED ;4.0;3.75;15.0
13767;2010-12-02 15:40:00;United Kingdom;ALARM CLOCK BAKELIKE RED ;48;3.75;180.0;SMALL GLASS HEART TRINKET POT;24.0;2.1;50.400000000000006
15640;2010-12-02 15:40:00;United Kingdom;PAPER CHAIN KIT 50'S CHRISTMAS ;40;2.55;102.0;WHITE HANGING HEART T-LIGHT HOLDER;32.0;2.55;81.6
15574;2010-12-02 15:46:00;United Kingdom;WOODEN ROUNDERS GARDEN SET ;3;9.95;29.849999999999998;CHILDS BREAKFAST SET CIRCUS PARADE;3.0;8.5;25.5
16770;2010-12-02 15:49:00;United Kingdom;HAND WARMER RED RETROSPOT;12;2.1;25.200000000000003;HAND WARMER SCOTTY DOG DESIGN;12.0;2.1;25.200000000000003
17838;2010-12-02 15:55:00;United Kingdom;ENAMEL BREAD BIN CREAM;4;12.75;51.0;YOU'RE CONFUSING ME METAL SIGN ;24.0;1.69;40.56
17228;2010-12-02 16:00:00;United Kingdom;HAND WARMER BABUSHKA DESIGN;12;2.1;25.200000000000003;HAND WARMER SCOTTY DOG DESIGN;8.0;2.1;16.8
14829;2010-12-02 16:12:00;United Kingdom;JAM MAKING SET PRINTED;24;1.45;34.8;JAM MAKING SET WITH JARS;6.0;4.25;25.5
17412;2010-12-02 16:29:00;United Kingdom;SET 10 LIGHTS NIGHT OWL;8;6.75;54.0;CHRISTMAS LIGHTS 10 REINDEER;4.0;8.5;34.0
14911;2010-12-02 16:33:00;EIRE;GREY HEART HOT WATER BOTTLE;6;3.75;22.5;;;;
14031;2010-12-02 16:34:00;United Kingdom;REGENCY CAKESTAND 3 TIER;16;10.95;175.2;RED WOOLLY HOTTIE WHITE HEART.;48.0;3.39;162.72
14775;2010-12-02 16:38:00;United Kingdom;HAND OVER THE CHOCOLATE   SIGN ;24;2.1;50.400000000000006;CHOCOLATE THIS WAY METAL SIGN;24.0;2.1;50.400000000000006
12971;2010-12-02 16:42:00;United Kingdom;CHRISTMAS TREE STAR DECORATION;36;0.42;15.12;WOODEN TREE CHRISTMAS SCANDINAVIAN;12.0;0.85;10.2
15834;2010-12-02 16:45:00;United Kingdom;GLASS CLOCHE SMALL;-1;3.95;-3.95;PICNIC BASKET WICKER LARGE;-2.0;9.95;-19.9
17659;2010-12-02 16:46:00;United Kingdom;FELTCRAFT CUSHION RABBIT;12;3.75;45.0;FELTCRAFT CUSHION OWL;8.0;3.75;30.0
15299;2010-12-02 16:48:00;United Kingdom;ASSORTED COLOUR T-LIGHT HOLDER;1824;0.55;1003.2;;;;
15299;2010-12-02 16:50:00;United Kingdom;CAMOUFLAGE LED TORCH;204;1.49;303.96;;;;
15299;2010-12-02 16:51:00;United Kingdom;WEEKEND BAG VINTAGE ROSE PAISLEY;69;7.65;527.85;;;;
16546;2010-12-02 16:58:00;United Kingdom;WOODEN STAR CHRISTMAS SCANDINAVIAN;-36;0.85;-30.599999999999998;CHRISTMAS GINGHAM STAR;-144.0;0.72;-103.67999999999999
15646;2010-12-02 16:59:00;United Kingdom;SMALLFOLKART BAUBLE CHRISTMAS DEC;48;0.42;20.16;CERAMIC CAKE BOWL + HANGING CAKES;6.0;2.95;17.700000000000003
13958;2010-12-02 17:03:00;United Kingdom;VICTORIAN SEWING BOX LARGE;-1;12.75;-12.75;RED RETROSPOT TRADITIONAL TEAPOT ;-2.0;7.95;-15.9
14443;2010-12-02 17:05:00;United Kingdom;CACTI T-LIGHT CANDLES;-1;0.42;-0.42;VICTORIAN GLASS HANGING T-LIGHT;-1.0;1.25;-1.25
14443;2010-12-02 17:06:00;United Kingdom;SILVER FISHING GNOME ;-2;6.95;-13.9;;;;
14156;2010-12-02 17:08:00;EIRE;COLOUR GLASS. STAR T-LIGHT HOLDER;-1;3.25;-3.25;GREEN CHRISTMAS TREE CARD HOLDER;-1.0;4.25;-4.25
16995;2010-12-02 17:09:00;United Kingdom;ANTIQUE SILVER TEA GLASS ENGRAVED;-1;1.25;-1.25;;;;
13402;2010-12-02 17:12:00;United Kingdom;SET OF 20 KIDS COOKIE CUTTERS;24;2.1;50.400000000000006;SET/5 RED RETROSPOT LID GLASS BOWLS;12.0;2.95;35.400000000000006
18168;2010-12-02 17:14:00;United Kingdom;NUMBER TILE COTTAGE GARDEN 9;-1;1.95;-1.95;NUMBER TILE COTTAGE GARDEN 1;-1.0;1.95;-1.95
17757;2010-12-02 17:17:00;United Kingdom;PICNIC BASKET WICKER SMALL;3;5.95;17.85;PAPER CHAIN KIT RETROSPOT;6.0;2.95;17.700000000000003
14625;2010-12-02 17:19:00;United Kingdom;SET/3 RED GINGHAM ROSE STORAGE BOX;-1;3.75;-3.75;BREAD BIN DINER STYLE IVORY;-2.0;16.95;-33.9
13011;2010-12-02 17:22:00;United Kingdom;BLACK/BLUE POLKADOT UMBRELLA;3;5.95;17.85;WOODEN FRAME ANTIQUE WHITE ;6.0;2.95;17.700000000000003
13798;2010-12-02 17:24:00;United Kingdom;WHITE HANGING HEART T-LIGHT HOLDER;160;2.55;408.0;;;;
15384;2010-12-02 17:27:00;United Kingdom;SMALL POPCORN HOLDER;-2;0.85;-1.7;BAKING SET SPACEBOY DESIGN;-1.0;4.95;-4.95
17924;2010-12-02 17:30:00;United Kingdom;SET OF 3 BLACK FLYING DUCKS;-2;4.65;-9.3;SET OF 3 BLACK FLYING DUCKS;-3.0;4.65;-13.950000000000001
13408;2010-12-02 17:31:00;United Kingdom;RED RETROSPOT TRADITIONAL TEAPOT ;-3;6.95;-20.85;;;;
14264;2010-12-02 17:35:00;United Kingdom;ANTIQUE SILVER TEA GLASS ETCHED;-3;1.25;-3.75;BROCANTE SHELF WITH HOOKS;-1.0;10.75;-10.75
13295;2010-12-02 17:36:00;United Kingdom;COLOUR GLASS. STAR T-LIGHT HOLDER;-1;3.25;-3.25;;;;
16754;2010-12-02 17:38:00;United Kingdom;RED  HARMONICA IN BOX ;1400;1.06;1484.0;WORLD WAR 2 GLIDERS ASSTD DESIGNS;2880.0;0.18;518.4
16029;2010-12-02 17:40:00;United Kingdom;FRYING PAN UNION FLAG;48;3.75;180.0;JUMBO BAG PINK VINTAGE PAISLEY;100.0;1.65;165.0
16634;2010-12-02 17:41:00;United Kingdom;BLUE/CREAM STRIPE CUSHION COVER ;24;1.25;30.0;CREAM CUPID HEARTS COAT HANGER;8.0;3.25;26.0
18239;2010-12-02 17:48:00;United Kingdom;SQUARECUSHION COVER PINK UNION FLAG;4;6.75;27.0;HANGING METAL HEART LANTERN;12.0;1.65;19.799999999999997
14576;2010-12-02 17:51:00;United Kingdom;SWISS ROLL TOWEL- CHOCOLATE  SPOTS;12;2.95;35.400000000000006;;;;
13145;2010-12-02 18:06:00;United Kingdom;VINTAGE RED KITCHEN CABINET;1;295.0;295.0;;;;
18168;2010-12-02 18:08:00;United Kingdom;SWEETHEART CERAMIC TRINKET BOX;20;1.25;25.0;STRAWBERRY CERAMIC TRINKET BOX;20.0;1.25;25.0
14395;2010-12-02 18:15:00;United Kingdom;CHOCOLATE HOT WATER BOTTLE;7;4.95;34.65;WOOD 2 DRAWER CABINET WHITE FINISH;4.0;5.95;23.8
14865;2010-12-02 18:23:00;United Kingdom;ASSORTED COLOURS SILK FAN;24;0.75;18.0;CHINESE DRAGON PAPER LANTERNS;24.0;0.42;10.08
15093;2010-12-02 18:25:00;United Kingdom;ASSORTED COLOUR BIRD ORNAMENT;96;1.69;162.24;PACK OF 6 BIRDY GIFT TAGS;144.0;1.06;152.64000000000001
16150;2010-12-02 18:27:00;United Kingdom;FAMILY PHOTO FRAME CORNICE;4;9.95;39.8;PICTURE FRAME WOOD TRIPLE PORTRAIT;4.0;6.75;27.0
12738;2010-12-02 18:27:00;Germany;6 RIBBONS RUSTIC CHARM;12;1.65;19.799999999999997;POSTAGE;1.0;18.0;18.0
17552;2010-12-02 18:45:00;United Kingdom;PINK HAPPY BIRTHDAY BUNTING;6;5.45;32.7;BLUE HAPPY BIRTHDAY BUNTING;6.0;5.45;32.7
17552;2010-12-02 18:46:00;United Kingdom;NOVELTY BISCUITS CAKE STAND 3 TIER;2;9.95;19.9;GINGERBREAD MAN COOKIE CUTTER;12.0;1.25;15.0
14236;2010-12-02 18:49:00;United Kingdom;PICNIC BASKET WICKER SMALL;32;4.95;158.4;ROUND CAKE TIN VINTAGE GREEN;2.0;7.95;15.9
17961;2010-12-02 19:18:00;United Kingdom;CHILDS BREAKFAST SET DOLLY GIRL ;1;9.95;9.95;CHILDS BREAKFAST SET SPACEBOY ;1.0;9.95;9.95
14573;2010-12-02 19:59:00;United Kingdom;SET 7 BABUSHKA NESTING BOXES;2;8.5;17.0;CHEST OF DRAWERS GINGHAM HEART ;1.0;16.95;16.95
17135;2010-12-03 09:31:00;United Kingdom;CHOC TRUFFLE GOLD TRINKET POT ;24;1.65;39.599999999999994;CHRISTMAS PUDDING TRINKET POT ;24.0;1.45;34.8
13408;2010-12-03 09:39:00;United Kingdom;PAPER CHAIN KIT VINTAGE CHRISTMAS;80;2.55;204.0;JUMBO STORAGE BAG SKULLS;100.0;1.65;165.0
17396;2010-12-03 09:45:00;United Kingdom;ALARM CLOCK BAKELIKE RED ;48;3.75;180.0;ALARM CLOCK BAKELIKE PINK;39.0;3.75;146.25
14213;2010-12-03 09:47:00;United Kingdom;RED STAR CARD HOLDER;-48;2.55;-122.39999999999999;CARDHOLDER GINGHAM CHRISTMAS TREE;-50.0;2.55;-127.49999999999999
12967;2010-12-03 09:49:00;United Kingdom;SET/3 RED GINGHAM ROSE STORAGE BOX;48;4.25;204.0;CABIN BAG VINTAGE PAISLEY;6.0;29.95;179.7
12686;2010-12-03 09:51:00;France;POSTAGE;1;18.0;18.0;PICTURE DOMINOES;12.0;1.45;17.4
14679;2010-12-03 10:07:00;United Kingdom;CLASSICAL ROSE SMALL VASE;-1;2.55;-2.55;;;;
15240;2010-12-03 10:09:00;United Kingdom;CHRISTMAS METAL POSTCARD WITH BELLS;-1;1.25;-1.25;SAVE THE PLANET MUG;-1.0;1.25;-1.25
18225;2010-12-03 10:11:00;United Kingdom;RED RETROSPOT TRADITIONAL TEAPOT ;-4;7.95;-31.8;;;;
13370;2010-12-03 10:26:00;United Kingdom;BOX OF VINTAGE ALPHABET BLOCKS;4;9.95;39.8;FELTCRAFT CHRISTMAS FAIRY;8.0;4.25;34.0
16883;2010-12-03 10:33:00;United Kingdom;FAUX FUR CHOCOLATE THROW;1;19.95;19.95;GLASS STAR FROSTED T-LIGHT HOLDER;3.0;4.95;14.850000000000001
13520;2010-12-03 10:36:00;Switzerland;ROUND SNACK BOXES SET OF4 WOODLAND ;30;2.95;88.5;POSTAGE;2.0;40.0;80.0
12841;2010-12-03 10:43:00;United Kingdom;PAPER CHAIN KIT RETROSPOT;14;2.95;41.300000000000004;CHRISTMAS GINGHAM HEART;36.0;0.85;30.599999999999998
16905;2010-12-03 10:43:00;United Kingdom;ROTATING SILVER ANGELS T-LIGHT HLDR;48;2.55;122.39999999999999;3 HEARTS HANGING DECORATION RUSTIC;13.0;2.95;38.35
12427;2010-12-03 10:44:00;Germany;CHILDS BREAKFAST SET SPACEBOY ;8;8.5;68.0;CHILDS BREAKFAST SET CIRCUS PARADE;8.0;7.65;61.2
17967;2010-12-03 11:19:00;United Kingdom;ROSE COTTAGE KEEPSAKE BOX ;2;9.95;19.9;BLUE DRAGONFLY HELICOPTER;1.0;7.95;7.95
16891;2010-12-03 11:35:00;United Kingdom;WOOD 2 DRAWER CABINET WHITE FINISH;2;5.95;11.9;RED BABY BUNTING ;4.0;2.95;11.8
14589;2010-12-03 11:42:00;United Kingdom;DOORMAT FANCY FONT HOME SWEET HOME;2;7.95;15.9;DOORMAT UNION FLAG;2.0;7.95;15.9
14156;2010-12-03 11:48:00;EIRE;ASSORTED INCENSE PACK;1440;0.16;230.4;VANILLA INCENSE IN TIN;72.0;0.85;61.199999999999996
14680;2010-12-03 12:05:00;United Kingdom;CHOCOLATE HOT WATER BOTTLE;72;4.25;306.0;CHILLI LIGHTS;72.0;4.25;306.0
17884;2010-12-03 12:11:00;United Kingdom;PAPER CHAIN KIT VINTAGE CHRISTMAS;10;2.95;29.5;SMALL FOLKART STAR CHRISTMAS DEC;48.0;0.42;20.16
12557;2010-12-03 12:20:00;Spain;LUNCH BAG PINK POLKADOT;100;1.45;145.0;LUNCH BAG CARS BLUE;100.0;1.45;145.0
14083;2010-12-03 12:24:00;United Kingdom;GINGHAM HEART  DOORSTOP RED;4;4.25;17.0;BREAD BIN DINER STYLE RED ;1.0;16.95;16.95
13013;2010-12-03 12:28:00;United Kingdom;CHRISTMAS LIGHTS 10 REINDEER;12;8.5;102.0;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;12.0;4.95;59.400000000000006
13013;2010-12-03 12:29:00;United Kingdom;RED RETROSPOT CAKE STAND;4;10.95;43.8;POLKADOT PEN;48.0;0.85;40.8
17809;2010-12-03 12:41:00;United Kingdom;CHRISTMAS LIGHTS 10 VINTAGE BAUBLES;100;4.25;425.0;;;;
14210;2010-12-03 12:43:00;United Kingdom;NOVELTY BISCUITS CAKE STAND 3 TIER;4;9.95;39.8;RED RETROSPOT OVEN GLOVE DOUBLE;12.0;2.95;35.400000000000006
17809;2010-12-03 12:43:00;United Kingdom;IVORY KITCHEN SCALES;24;7.65;183.60000000000002;FELTCRAFT CHRISTMAS FAIRY;18.0;4.25;76.5
16477;2010-12-03 12:48:00;United Kingdom;CHOCOLATE HOT WATER BOTTLE;6;4.95;29.700000000000003;MEMO BOARD COTTAGE DESIGN;4.0;4.95;19.8
12600;2010-12-03 12:57:00;Germany;JUMBO BAG RED RETROSPOT;30;1.95;58.5;POSTAGE;1.0;18.0;18.0
16013;2010-12-03 13:09:00;United Kingdom;COLOUR GLASS. STAR T-LIGHT HOLDER;120;2.75;330.0;CHILLI LIGHTS;48.0;4.25;204.0
16013;2010-12-03 13:10:00;United Kingdom;COLOUR GLASS. STAR T-LIGHT HOLDER;192;2.75;528.0;;;;
17949;2010-12-03 13:12:00;United Kingdom;REGENCY CAKESTAND 3 TIER;120;10.95;1314.0;;;;
12779;2010-12-03 13:40:00;Poland;RED HANGING HEART T-LIGHT HOLDER;32;2.55;81.6;CERAMIC CAKE DESIGN SPOTTED MUG;24.0;1.49;35.76
16926;2010-12-03 13:42:00;United Kingdom;RED KITCHEN SCALES;4;8.5;34.0;IVORY KITCHEN SCALES;4.0;8.5;34.0
17787;2010-12-03 13:43:00;United Kingdom;DOORMAT UNION FLAG;10;6.75;67.5;WHITE JEWELLED HEART DECORATION;48.0;0.85;40.8
12682;2010-12-03 13:59:00;France;EDWARDIAN PARASOL BLACK;9;5.95;53.550000000000004;POSTAGE;2.0;18.0;36.0
14911;2010-12-03 14:04:00;EIRE;CHRISTMAS LIGHTS 10 REINDEER;12;8.5;102.0;CHRISTMAS LIGHTS 10 SANTAS ;10.0;8.5;85.0
17954;2010-12-03 14:18:00;United Kingdom;PAPER CHAIN KIT VINTAGE CHRISTMAS;10;2.95;29.5;ROSE COTTAGE KEEPSAKE BOX ;2.0;9.95;19.9
14723;2010-12-03 14:18:00;United Kingdom;RED HANGING HEART T-LIGHT HOLDER;10;2.95;29.5;WHITE HANGING HEART T-LIGHT HOLDER;7.0;2.95;20.650000000000002
17954;2010-12-03 14:19:00;United Kingdom;SWEETHEART CAKESTAND 3 TIER;-1;9.95;-9.95;;;;
17841;2010-12-03 14:23:00;United Kingdom;DOLLY GIRL LUNCH BOX;-1;1.95;-1.95;BEACH HUT KEY CABINET;-1.0;3.75;-3.75
14723;2010-12-03 14:26:00;United Kingdom;VINTAGE UNION JACK MEMOBOARD;1;9.95;9.95;RED SHARK HELICOPTER;1.0;7.95;7.95
17819;2010-12-03 14:26:00;United Kingdom;REGENCY CAKESTAND 3 TIER;16;10.95;175.2;ROSES REGENCY TEACUP AND SAUCER ;48.0;2.55;122.39999999999999
12712;2010-12-03 14:30:00;Germany;3 HOOK PHOTO SHELF ANTIQUE WHITE;4;8.5;34.0;HAND WARMER OWL DESIGN;12.0;2.1;25.200000000000003
17841;2010-12-03 14:35:00;United Kingdom;CHILLI LIGHTS;24;4.25;102.0;DELUXE SEWING KIT ;9.0;5.95;53.550000000000004
15373;2010-12-03 14:40:00;United Kingdom;REGENCY CAKESTAND 3 TIER;6;12.75;76.5;RED RETROSPOT CAKE STAND;6.0;10.95;65.69999999999999
16140;2010-12-03 14:40:00;United Kingdom;WHITE SKULL HOT WATER BOTTLE ;8;3.75;30.0;MINI PAINT SET VINTAGE ;36.0;0.65;23.400000000000002
17198;2010-12-03 14:54:00;United Kingdom;GLITTER CHRISTMAS HEART ;36;0.85;30.599999999999998;VINTAGE UNION JACK MEMOBOARD;2.0;9.95;19.9
17238;2010-12-03 15:05:00;United Kingdom;VINTAGE UNION JACK MEMOBOARD;3;9.95;29.849999999999998;ROSE COTTAGE KEEPSAKE BOX ;2.0;9.95;19.9
17238;2010-12-03 15:10:00;United Kingdom;COOKING SET RETROSPOT;1;9.95;9.95;RETROSPOT HEART HOT WATER BOTTLE;2.0;4.95;9.9
12793;2010-12-03 15:14:00;Portugal;POSTAGE;1;28.0;28.0;LUNCH BAG CARS BLUE;14.0;1.65;23.099999999999998
15769;2010-12-03 15:16:00;United Kingdom;CHARLIE + LOLA RED HOT WATER BOTTLE;36;2.55;91.8;;;;
14396;2010-12-03 15:19:00;United Kingdom;NEW BAROQUE BLACK PHOTO ALBUM;1;8.5;8.5;DOORMAT UNION JACK GUNS AND ROSES;1.0;7.95;7.95
14898;2010-12-03 15:25:00;United Kingdom;WHITE WIRE EGG HOLDER;9;5.95;53.550000000000004;RED RETROSPOT TEA CUP AND SAUCER ;8.0;3.75;30.0
12725;2010-12-03 15:45:00;Italy;POSTAGE;2;28.0;56.0;CHOCOLATE 1 WICK MORRIS BOX CANDLE;6.0;4.25;25.5
16725;2010-12-03 16:02:00;United Kingdom;CHILLI LIGHTS;6;4.95;29.700000000000003;SEWING BOX RETROSPOT DESIGN ;1.0;16.95;16.95
13941;2010-12-03 16:21:00;United Kingdom;HANGING BAUBLE T-LIGHT HOLDER SMALL;-36;2.1;-75.60000000000001;;;;
12395;2010-12-03 16:35:00;Belgium;PACK OF 72 RETROSPOT CAKE CASES;120;0.42;50.4;PACK OF 60 PINK PAISLEY CAKE CASES;120.0;0.42;50.4
16455;2010-12-03 16:44:00;United Kingdom;FELTCRAFT CUSHION RABBIT;8;3.75;30.0;PINK FLORAL FELTCRAFT SHOULDER BAG;8.0;3.75;30.0
16455;2010-12-03 16:45:00;United Kingdom;PURPLE DRAWERKNOB ACRYLIC EDWARDIAN;24;1.25;30.0;RED DRAWER KNOB ACRYLIC EDWARDIAN;24.0;1.25;30.0
13081;2010-12-03 17:20:00;United Kingdom;HAND WARMER BIRD DESIGN;96;1.85;177.60000000000002;HAND WARMER UNION JACK;96.0;1.85;177.60000000000002
13081;2010-12-03 17:21:00;United Kingdom;MINI CAKE STAND WITH HANGING CAKES;8;1.45;11.6;;;;
15545;2010-12-03 17:28:00;United Kingdom;HOT WATER BOTTLE BABUSHKA ;5;4.65;23.25;ASSORTED COLOUR BIRD ORNAMENT;8.0;1.69;13.52
17243;2010-12-05 10:03:00;United Kingdom;HAND WARMER UNION JACK;24;2.1;50.400000000000006;HOT WATER BOTTLE TEA AND SYMPATHY;8.0;3.95;31.6
15465;2010-12-05 10:12:00;United Kingdom;PAPER CHAIN KIT 50'S CHRISTMAS ;80;2.55;204.0;REGENCY CAKESTAND 3 TIER;16.0;10.95;175.2
15708;2010-12-05 10:25:00;United Kingdom;CACTI T-LIGHT CANDLES;-1;0.42;-0.42;FORKED CACTUS CANDLE;-1.0;2.95;-2.95
13089;2010-12-05 10:27:00;United Kingdom;REGENCY CAKESTAND 3 TIER;48;10.95;525.5999999999999;SILVER HANGING T-LIGHT HOLDER;144.0;1.45;208.79999999999998
16033;2010-12-05 10:36:00;United Kingdom;ALARM CLOCK BAKELIKE GREEN;4;3.75;15.0;ALARM CLOCK BAKELIKE IVORY;4.0;3.75;15.0
13838;2010-12-05 10:45:00;United Kingdom;HOMEMADE JAM SCENTED CANDLES;12;1.45;17.4;REGENCY CAKESTAND 3 TIER;1.0;12.75;12.75
15351;2010-12-05 10:48:00;United Kingdom;ASSTD DESIGN RACING CAR PEN;-1;1.69;-1.69;METAL MERRY CHRISTMAS WREATH;-6.0;1.95;-11.7
18055;2010-12-05 10:52:00;United Kingdom;CHOCOLATE HOT WATER BOTTLE;9;4.95;44.550000000000004;FAUX FUR CHOCOLATE THROW;2.0;19.95;39.9
15038;2010-12-05 10:54:00;United Kingdom;BLUE GLASS CHUNKY CHARM BRACELET;1;8.95;8.95;WHITE GLASS CHUNKY CHARM BRACELET;1.0;8.95;8.95
18109;2010-12-05 10:58:00;United Kingdom;FAMILY ALBUM WHITE PICTURE FRAME;16;7.65;122.4;VICTORIAN SEWING BOX SMALL ;8.0;5.95;47.6
13069;2010-12-05 11:02:00;United Kingdom;HOME BUILDING BLOCK WORD;18;5.45;98.10000000000001;LUNCH BAG RED RETROSPOT;10.0;1.65;16.5
13069;2010-12-05 11:03:00;United Kingdom;ANT SILVER LIME GREEN BOUDICCA RING;1;2.95;2.95;ANT SILVER PURPLE BOUDICCA RING;1.0;2.95;2.95
16241;2010-12-05 11:04:00;United Kingdom;HAND WARMER BIRD DESIGN;12;2.1;25.200000000000003;HAND WARMER RED RETROSPOT;12.0;2.1;25.200000000000003
14800;2010-12-05 11:10:00;United Kingdom;ASS DES PHONE SPONGE CRAFT STICKER;60;0.65;39.0;LUNCH BAG SUKI  DESIGN ;20.0;1.65;33.0
15708;2010-12-05 11:12:00;United Kingdom;VINTAGE CREAM 3 BASKET CAKE STAND;2;9.95;19.9;SWEETHEART CAKESTAND 3 TIER;2.0;9.95;19.9
